DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Euro area – 20 countries (2023-2025),2023,84.7,bp,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Estonia,2000,76.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Estonia,2001,76.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Estonia,2002,77.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Estonia,2003,77.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Estonia,2004,78.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Estonia,2005,78.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Estonia,2006,78.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Estonia,2007,78.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Estonia,2008,79.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Estonia,2009,80.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Estonia,2010,80.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Estonia,2011,81.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Estonia,2012,81.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Estonia,2013,81.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Estonia,2014,81.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Estonia,2015,82.2,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Estonia,2016,82.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Estonia,2017,82.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Estonia,2018,82.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Estonia,2019,83.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Estonia,2020,83.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Estonia,2021,81.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Estonia,2022,82.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Estonia,2023,83.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Estonia,2024,83.7,ip,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2002,80.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2003,80.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2004,81.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2005,81.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2006,82.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2007,82.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2008,82.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2009,82.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2010,82.9,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2011,83.1,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2012,83.1,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2013,83.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2014,83.7,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2015,83.3,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2016,83.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2017,83.6,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2018,83.7,ep,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2002,80.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2003,80.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2004,81.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2005,81.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2006,82.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2007,82.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2008,82.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2009,82.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2010,82.8,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2011,83.1,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2012,83.1,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2013,83.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2014,83.6,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2015,83.3,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2016,83.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2017,83.6,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2018,83.6,ep,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Free Trade Association,2000,82.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Free Trade Association,2001,82.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Free Trade Association,2002,82.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Free Trade Association,2003,82.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Free Trade Association,2004,83.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Free Trade Association,2005,83.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Free Trade Association,2006,83.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Free Trade Association,2007,83.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Free Trade Association,2008,84.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Free Trade Association,2009,84.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Free Trade Association,2010,84.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Free Trade Association,2011,84.5,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Free Trade Association,2012,84.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Free Trade Association,2013,84.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Free Trade Association,2014,85.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Free Trade Association,2015,84.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Free Trade Association,2016,85.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Free Trade Association,2017,85.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Free Trade Association,2018,85.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Free Trade Association,2019,85.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Free Trade Association,2020,85.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Free Trade Association,2021,85.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Free Trade Association,2022,85.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Free Trade Association,2023,85.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Greece,2000,81.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Greece,2001,81.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Greece,2002,82.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Greece,2003,82.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Greece,2004,82.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Greece,2005,82.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Greece,2006,82.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Greece,2007,82.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Greece,2008,83.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Greece,2009,83.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Greece,2010,83.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Greece,2011,83.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Greece,2012,83.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Greece,2013,84.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Greece,2014,84.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Greece,2015,83.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Greece,2016,84.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Greece,2017,83.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Greece,2018,84.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Greece,2019,84.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Greece,2020,83.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Greece,2021,82.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Greece,2022,83.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Greece,2023,84.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Greece,2024,84.5,ip,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Spain,2000,82.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Spain,2001,83.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Spain,2002,83.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Spain,2003,83.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Spain,2004,83.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Spain,2005,83.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Spain,2006,84.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Spain,2007,84.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Spain,2008,84.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Spain,2009,85.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Spain,2010,85.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Spain,2011,85.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Spain,2012,85.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Spain,2013,86.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Spain,2014,86.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Spain,2015,85.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Spain,2016,86.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Spain,2017,86.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Spain,2018,86.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Spain,2019,86.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Spain,2020,85.1,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Spain,2021,86.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Spain,2022,85.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Spain,2023,86.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,Spain,2024,86.6,ip,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (2007-2013),2002,80.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (2007-2013),2003,80.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (2007-2013),2004,81.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (2007-2013),2005,81.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (2007-2013),2006,82.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (2007-2013),2007,82.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (2007-2013),2008,82.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (2007-2013),2009,82.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (2007-2013),2010,82.9,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (2007-2013),2011,83.1,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (2007-2013),2012,83.1,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (2007-2013),2013,83.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (2007-2013),2014,83.7,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (2007-2013),2015,83.3,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (2007-2013),2016,83.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (2007-2013),2017,83.6,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (2007-2013),2018,83.7,ep,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (from 2020),2002,80.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (from 2020),2003,80.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (from 2020),2004,81.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (from 2020),2005,81.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (from 2020),2006,82.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (from 2020),2007,82.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (from 2020),2008,82.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (from 2020),2009,82.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (from 2020),2010,82.9,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (from 2020),2011,83.1,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (from 2020),2012,83.1,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (from 2020),2013,83.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (from 2020),2014,83.7,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (from 2020),2015,83.3,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (from 2020),2016,83.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (from 2020),2017,83.6,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (from 2020),2018,83.7,ep,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (from 2020),2019,84.0,bep,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (from 2020),2020,83.2,bep,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (from 2020),2021,82.9,bep,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (from 2020),2022,83.3,bep,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (from 2020),2023,84.0,bep,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 27 countries (from 2020),2024,84.4,ip,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 28 countries (2013-2020),2002,80.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 28 countries (2013-2020),2003,80.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 28 countries (2013-2020),2004,81.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 28 countries (2013-2020),2005,81.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 28 countries (2013-2020),2006,82.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 28 countries (2013-2020),2007,82.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 28 countries (2013-2020),2008,82.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 28 countries (2013-2020),2009,82.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 28 countries (2013-2020),2010,82.8,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Females,Less than 1 year,European Union - 28 countries (2013-2020),2011,83.1,b,
