DATAFLOW,LAST UPDATE,freq,unit,indic_il,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Hungary,2012,14.0,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Hungary,2013,14.5,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Hungary,2014,14.5,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Hungary,2015,14.4,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Hungary,2016,14.5,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Hungary,2017,13.7,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Hungary,2018,13.6,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Hungary,2019,13.9,b,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Hungary,2020,14.0,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Hungary,2021,14.0,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Hungary,2022,13.8,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Hungary,2023,14.7,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Hungary,2024,15.1,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Ireland,2005,20.6,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Ireland,2006,19.5,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Ireland,2007,18.5,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Ireland,2008,16.4,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Ireland,2009,15.1,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Ireland,2010,15.8,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Ireland,2011,14.9,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Ireland,2012,16.5,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Ireland,2013,15.7,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Ireland,2014,17.0,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Ireland,2015,16.1,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Ireland,2016,17.5,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Ireland,2017,16.5,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Ireland,2018,16.3,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Ireland,2019,13.5,b,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Ireland,2020,13.7,b,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Ireland,2021,13.5,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Ireland,2022,13.9,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Ireland,2023,12.2,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Ireland,2024,12.6,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Iceland,2005,9.6,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Iceland,2006,10.2,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Iceland,2007,11.0,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Iceland,2008,10.7,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Iceland,2009,11.1,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Iceland,2010,9.8,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Iceland,2011,9.5,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Iceland,2012,7.5,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Iceland,2013,8.9,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Iceland,2014,7.7,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Iceland,2015,9.1,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Iceland,2016,9.1,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Iceland,2017,10.4,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Iceland,2018,8.8,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Iceland,2019,8.9,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Iceland,2020,8.8,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Italy,2005,20.8,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Italy,2006,20.9,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Italy,2007,20.9,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Italy,2008,20.4,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Italy,2009,19.9,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Italy,2010,20.0,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Italy,2011,21.1,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Italy,2012,20.8,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Italy,2013,20.3,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Italy,2014,20.5,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Italy,2015,20.8,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Italy,2016,21.4,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Italy,2017,21.1,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Italy,2018,21.2,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Italy,2019,20.8,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Italy,2020,21.1,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Italy,2021,20.7,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Italy,2022,21.7,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Italy,2023,20.0,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Italy,2024,19.9,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Lithuania,2005,21.3,b,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Lithuania,2006,20.8,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Lithuania,2007,21.2,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Lithuania,2008,23.0,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Lithuania,2009,21.6,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Lithuania,2010,20.0,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Lithuania,2011,19.3,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Lithuania,2012,19.0,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Lithuania,2013,21.6,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Lithuania,2014,20.3,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Lithuania,2015,22.5,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Lithuania,2016,23.1,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Lithuania,2017,24.2,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Lithuania,2018,24.9,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Lithuania,2019,22.8,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Lithuania,2020,23.1,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Lithuania,2021,22.4,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Lithuania,2022,23.6,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Percentage,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Lithuania,2023,22.3,,
