DATAFLOW,LAST UPDATE,freq,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Bulgaria,2007,31.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Bulgaria,2008,31.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Bulgaria,2009,31.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Bulgaria,2010,32.2,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Bulgaria,2011,32.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Bulgaria,2012,32.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Bulgaria,2013,31.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Bulgaria,2014,31.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Bulgaria,2015,30.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Bulgaria,2016,31.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Bulgaria,2017,31.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Bulgaria,2018,31.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Bulgaria,2019,32.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Bulgaria,2020,32.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Bulgaria,2021,31.7,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Bulgaria,2022,32.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Bulgaria,2023,31.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Bulgaria,2024,29.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Cyprus,2000,26.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Cyprus,2001,26.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Cyprus,2002,26.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Cyprus,2003,27.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Cyprus,2004,27.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Cyprus,2005,27.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Cyprus,2006,27.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Cyprus,2007,28.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Cyprus,2008,27.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Cyprus,2009,26.7,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Cyprus,2010,26.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Cyprus,2011,27.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Cyprus,2012,28.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Cyprus,2013,28.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Cyprus,2014,29.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Cyprus,2015,29.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Cyprus,2016,27.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Cyprus,2017,28.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Cyprus,2018,28.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Cyprus,2019,28.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Cyprus,2020,27.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Cyprus,2021,28.5,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Cyprus,2022,29.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Cyprus,2023,28.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Cyprus,2024,27.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Czechia,2002,28.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Czechia,2003,28.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Czechia,2004,28.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Czechia,2005,28.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Czechia,2006,28.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Czechia,2007,28.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Czechia,2008,28.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Czechia,2009,28.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Czechia,2010,28.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Czechia,2011,28.4,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Czechia,2012,28.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Czechia,2013,27.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Czechia,2014,27.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Czechia,2015,27.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Czechia,2016,27.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Czechia,2017,27.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Czechia,2018,27.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Czechia,2019,26.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Czechia,2020,27.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Czechia,2021,27.1,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Czechia,2022,27.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Czechia,2023,26.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Czechia,2024,27.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Germany,2000,25.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Germany,2001,25.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Germany,2002,25.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Germany,2003,25.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Germany,2004,25.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Germany,2005,25.0,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Germany,2006,24.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Germany,2007,25.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Germany,2008,25.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Germany,2009,25.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Germany,2010,25.1,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Germany,2011,25.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Germany,2012,24.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Germany,2013,24.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Germany,2014,24.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Germany,2015,24.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Germany,2016,24.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Germany,2017,24.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Germany,2018,24.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Germany,2019,24.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Germany,2020,24.7,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Germany,2021,24.6,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Germany,2022,24.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Germany,2023,24.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Germany,2024,24.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Denmark,2010,21.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Denmark,2011,21.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Denmark,2012,21.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Denmark,2013,21.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Denmark,2014,21.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Denmark,2015,21.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Denmark,2016,21.3,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Denmark,2017,21.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Denmark,2018,21.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Denmark,2019,21.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Denmark,2020,21.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Denmark,2021,22.0,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Denmark,2022,22.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Denmark,2023,22.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Denmark,2024,22.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Estonia,2000,25.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Estonia,2001,25.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Estonia,2002,25.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Estonia,2003,24.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Estonia,2004,24.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Estonia,2005,25.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Estonia,2006,26.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Estonia,2007,26.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Estonia,2008,25.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Estonia,2009,25.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Estonia,2010,25.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Estonia,2011,25.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Estonia,2012,25.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Estonia,2013,25.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Estonia,2014,25.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Estonia,2015,24.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Estonia,2016,24.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Estonia,2017,24.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Estonia,2018,23.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Estonia,2019,23.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Estonia,2020,23.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Estonia,2021,23.2,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Estonia,2022,23.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Estonia,2023,23.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Estonia,2024,22.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Greece,2000,30.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Greece,2001,30.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Greece,2002,30.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Greece,2003,30.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Greece,2004,29.4,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Greece,2005,30.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Greece,2006,30.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Greece,2007,30.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Greece,2008,29.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Greece,2009,29.6,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Greece,2010,29.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Greece,2011,30.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Greece,2012,30.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Greece,2013,30.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Greece,2014,30.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Greece,2015,30.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Greece,2016,30.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Greece,2017,30.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Greece,2018,30.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Greece,2019,30.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Greece,2020,30.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Greece,2021,31.8,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Greece,2022,32.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Greece,2023,32.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Greece,2024,32.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Spain,2000,30.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Spain,2001,30.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Spain,2002,30.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Spain,2003,29.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Spain,2004,29.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Spain,2005,29.4,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Spain,2006,29.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Spain,2007,29.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Spain,2008,29.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Spain,2009,29.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Spain,2010,29.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Spain,2011,29.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Spain,2012,29.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Spain,2013,29.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Spain,2014,29.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Spain,2015,30.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Spain,2016,30.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Spain,2017,30.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Spain,2018,30.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Spain,2019,30.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Spain,2020,30.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Spain,2021,31.1,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Spain,2022,31.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Spain,2023,31.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Spain,2024,30.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,European Union - 27 countries (from 2020),2002,27.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,European Union - 27 countries (from 2020),2003,27.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,European Union - 27 countries (from 2020),2004,27.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,European Union - 27 countries (from 2020),2005,27.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,European Union - 27 countries (from 2020),2006,28.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,European Union - 27 countries (from 2020),2007,27.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,European Union - 27 countries (from 2020),2008,27.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,European Union - 27 countries (from 2020),2009,27.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,European Union - 27 countries (from 2020),2010,27.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,European Union - 27 countries (from 2020),2011,27.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,European Union - 27 countries (from 2020),2012,27.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,European Union - 27 countries (from 2020),2013,27.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,European Union - 27 countries (from 2020),2014,27.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,European Union - 27 countries (from 2020),2015,27.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,European Union - 27 countries (from 2020),2016,27.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,European Union - 27 countries (from 2020),2017,27.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,European Union - 27 countries (from 2020),2018,27.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,European Union - 27 countries (from 2020),2019,27.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,European Union - 27 countries (from 2020),2020,27.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,European Union - 27 countries (from 2020),2021,27.5,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,European Union - 27 countries (from 2020),2022,27.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,European Union - 27 countries (from 2020),2023,27.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,European Union - 27 countries (from 2020),2024,27.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Finland,2003,23.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Finland,2004,23.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Finland,2005,23.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Finland,2006,23.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Finland,2007,23.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Finland,2008,23.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Finland,2009,23.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Finland,2010,22.9,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Finland,2011,22.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Finland,2012,20.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Finland,2013,22.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Finland,2014,22.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Finland,2015,22.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Finland,2016,22.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Finland,2017,22.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Finland,2018,22.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Finland,2019,22.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Finland,2020,22.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Finland,2021,22.3,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Finland,2022,22.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Finland,2023,22.0,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,Finland,2024,22.1,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,France,2003,24.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,France,2004,24.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,France,2005,24.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,France,2006,24.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,France,2007,24.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,France,2008,24.2,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,France,2009,24.3,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,France,2010,24.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,France,2011,24.5,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,France,2012,24.4,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,France,2013,24.6,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,France,2014,24.5,b,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,France,2015,24.8,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,France,2016,24.7,,
ESTAT:YTH_DEMO_030(1.0),11/12/25 23:00:00,Annual,Average,Males,France,2017,25.0,,
